0.945157, -1.34487e-06, -4.5707e-06, 2.35539e-06, 3.99739e-05, 0.000161296, 0.00079693, -0.000316612, -1.4276e-05, -0.00033954, -1.05537e-06, -0.00321173, -7.03878e-06, 0.000829908, -0.00961024, 0.00689241, 0.000110107, -6.46405e-06, -0.00316033, -2.0811e-06, 1.83432e-06, 0.000242204, 4.38798e-06, -0.00494166, -0.000213558, 1.14661e-06, 3.05114e-05, 0.00127627, -0.010525, 0.000508165, 0.018608, 0.000161433, 0.0105285, 0.000104813, 5.48347e-06, -2.28879e-06, 7.04506e-05, 7.26247e-06, 0.000149892, -8.46512e-06, 1.0434e-06, -1.5807e-06, 0.000370174, 1.1211e-06, -3.01379e-05, 0.0151619, -0.000246888, -0.0124865, 0.0013131, 4.47088e-06, 0.000342774, -5.32293e-05, 0.0219861, -0.00142045, -0.000646366, 6.35479e-05, -2.94385e-05, -0.00243135, 0.000714344, 0.00220799, -1.90659e-05, 2.11169e-06, -1.89432e-07, -4.36504e-05, 0.0209897, -1.5453e-05, 3.85447e-05, -3.35226e-05, 1.73194e-05, -0.00159535, -0.00143615, 0.00491294, 1.78946e-06, -0.000962979, -9.49728e-07
0.821337, 1.70636e-06, 1.01306e-05, -3.87945e-05, -0.000611419, -0.000962043, -0.00341227, 0.00105035, 2.75503e-05, 0.00192829, 4.99952e-06, 0.00959394, 8.17835e-05, -0.0128587, -0.0397413, -0.0356903, -0.00036353, 3.18574e-05, 0.0171273, 8.14978e-06, 6.51499e-06, -0.000876684, -8.90722e-06, 0.0145543, -0.000161539, -6.8954e-06, -0.000140005, -0.0285173, 0.0313023, -0.00279035, -0.0801711, -0.000617478, 0.025251, -0.000466852, -1.48018e-05, -2.0724e-05, -0.00054946, -0.00011266, 0.000859613, 4.89619e-05, 3.49329e-06, 7.03724e-06, 0.00597901, 6.6759e-06, 0.000151365, 0.0749599, 0.00495837, 0.00275195, 0.000426941, 7.33048e-06, -0.00109928, 0.000162299, -0.0557271, 0.00678593, 0.000998593, -0.000368356, 7.94036e-05, 0.0046417, 0.00130054, -0.0127177, 0.000102351, -4.87188e-06, -1.77647e-06, 0.000116454, 0.259282, 6.2109e-05, -0.000276667, 3.29894e-05, 3.85448e-05, 0.0111407, 0.00685861, -0.0265548, -1.06342e-06, 0.000808691, -4.76869e-06
0.783475, -2.79522e-06, 1.1665e-06, -8.87112e-05, -0.0004491, -0.000308087, -0.00147102, 0.00055952, 9.59435e-06, 0.000767523, 4.18402e-06, 0.0050639, 9.52883e-05, -0.0170546, -0.0547854, -0.0171265, -8.71645e-05, 6.99397e-05, 0.00934249, -2.43187e-06, 9.04494e-06, -0.000474443, -2.09838e-06, 0.00764001, -0.000440545, -1.35983e-05, -5.60117e-06, -0.0235938, -0.00449247, -0.00204047, -0.0715287, -0.000345446, -0.0476802, -0.000753393, -4.05181e-06, -2.63966e-05, -0.000732816, -5.00699e-05, 0.000980803, 4.44533e-05, 5.47737e-06, 6.0655e-06, 0.00620114, -2.23111e-07, 0.000165497, 0.176653, 0.00341644, -0.0205312, 0.00148337, 1.58621e-05, -0.000542839, 8.57129e-05, -0.00662468, 0.00445629, 0.000148278, -0.000234118, 3.14839e-05, -0.00100768, 0.00168149, -0.000496173, 8.74954e-05, -1.41027e-06, -7.47026e-06, 3.29884e-05, 0.259611, 2.76191e-05, -0.000146829, -4.68611e-05, 6.24974e-05, 0.00717149, 0.00459809, -0.00202788, -6.4593e-06, 0.00123456, -4.8702e-06
0.879937, 4.82088e-06, 9.32071e-06, 0.000102483, -0.000243925, -0.000511684, -0.00215527, 0.000422508, 1.04998e-05, 0.00201136, 1.1507e-06, 0.0028069, -2.3646e-05, -0.00517366, -0.00742974, -0.0174729, -0.000294104, -7.20324e-05, 0.00728698, 1.99186e-05, 3.20965e-06, -0.00017227, -1.9997e-06, 0.00337979, -6.79507e-05, 1.17386e-05, -0.000250973, -0.00154724, 0.0195885, -0.000512131, -0.0147398, -0.000155229, 0.122001, 0.000588589, -6.78502e-06, 1.44907e-05, 0.000536595, -6.69907e-05, 8.73462e-05, -8.80679e-06, -5.14021e-07, -8.17186e-07, 0.00157545, 1.50845e-05, -6.83213e-05, -0.0256362, 0.00124506, 0.0372787, 0.000445285, -1.13808e-05, -0.000333204, -2.37193e-05, -0.0272609, 0.00381798, 0.000429259, -0.000115897, 6.58925e-06, 0.00291342, 0.000749831, -0.017268, -1.18263e-05, -1.97026e-06, 1.35967e-05, 5.39291e-05, 0.0699518, 2.53667e-05, -0.000207001, 3.20252e-05, 9.90366e-06, 0.0041382, 0.0015682, -0.0409705, 6.92744e-07, -0.000275685, -1.48033e-06
0.803164, 7.34994e-06, 8.40359e-06, 0.000289286, -7.13264e-05, 0.000237779, -0.00102134, 0.000455092, -1.26455e-05, 0.00213808, -2.07418e-06, -0.00650713, -0.000135653, -0.00443557, 0.00233958, -0.00544502, -0.000142927, -0.000203367, -0.00450092, 3.47037e-05, 3.83326e-06, 0.000898321, 1.13303e-05, -0.00970979, -0.000175864, 3.3137e-05, -0.000397538, 0.0396956, -0.00317338, 0.00196002, 0.0137797, 0.00054784, 0.188761, 0.00168439, 5.6117e-06, 6.8309e-05, 0.00189468, 3.68884e-05, -0.000931192, -7.89182e-05, -4.9439e-06, -9.31914e-06, -0.000339028, 3.09013e-05, -0.000311171, -0.0408641, -0.00498395, 0.0821492, 0.000419106, -4.14968e-05, 0.00078574, -0.000343008, 0.0309042, 0.00333587, -0.0007107, 0.000200677, -0.000115768, 0.00101666, 0.000503529, -0.022252, -0.000146263, 2.49978e-06, 3.41469e-05, -5.04761e-05, -0.0057393, -1.73159e-05, -9.39911e-05, 2.37759e-05, -2.8795e-06, -0.00532989, -0.00579582, -0.0544098, -7.69969e-06, 0.00104837, 3.68346e-06
0.82268, 5.0448e-06, 1.40626e-05, 4.39224e-05, -0.000541495, -0.00108895, -0.00416153, 0.00082031, 2.76042e-05, 0.00278572, 4.11806e-06, 0.0090693, 4.01997e-05, -0.0106278, -0.0253087, -0.0370295, -0.000486566, -2.51641e-05, 0.0182776, 1.94884e-05, 4.77693e-06, -0.000797141, -9.3953e-06, 0.0135056, -8.49821e-05, 3.60236e-06, -0.000273337, -0.0228338, 0.0449237, -0.00243049, -0.0519882, -0.00056344, 0.122311, 0.000134227, -1.61247e-05, -5.99954e-06, -2.2464e-05, -0.000139624, 0.000633672, 3.01088e-05, 1.76687e-06, 4.26372e-06, 0.00454181, 1.38785e-05, 5.81957e-05, -0.00388881, 0.00477898, 0.0279259, 0.000242302, 1.28238e-06, -0.00105482, 0.000145692, -0.0635212, 0.00670072, 0.00104472, -0.000358962, 6.91498e-05, 0.00568527, 0.00137956, -0.0219657, 6.86685e-05, -4.95147e-06, 7.98215e-06, 0.000128383, 0.193583, 6.18304e-05, -0.000345161, 5.13826e-05, 2.67986e-05, 0.0112505, 0.00618403, -0.0491199, 2.51837e-06, -0.000593994, -4.9023e-06
0.659377, 7.52692e-06, 3.02657e-06, 0.000560519, 0.00014704, 0.00204073, 0.000567267, 0.000661612, -6.19807e-05, 0.000389004, -7.46245e-06, -0.0259899, -0.000280229, -0.00333975, 0.00596923, 0.0131038, 0.000397605, -0.000366326, -0.0250142, 3.92733e-05, 6.98155e-07, 0.00308968, 3.83357e-05, -0.0334068, -0.000408377, 5.88289e-05, -0.000410973, 0.128229, -0.0410849, 0.00555694, 0.0389063, 0.00214116, 0.184933, 0.00295736, 3.23703e-05, 0.000173057, 0.00383502, 0.000318215, -0.003392, -0.000185866, -1.51525e-05, -2.2192e-05, -0.0020065, 4.97832e-05, -0.000629688, -0.0216357, -0.0191963, 0.130529, -0.00122159, -7.03783e-05, 0.00321342, -0.000828739, 0.179512, 0.00194701, -0.00366531, 0.000792752, -0.000360456, -0.00171834, 0.000116917, -0.019958, -0.000337544, 1.2785e-05, 5.96535e-05, -0.000291536, -0.0814749, -0.000100382, 0.000367733, 3.51021e-06, -2.15461e-05, -0.025008, -0.0212085, -0.0402481, -2.78697e-05, 0.00384457, 1.2531e-05
0.673279, 5.99719e-06, 1.96185e-05, 3.43479e-05, -0.00104346, -0.00149591, -0.00675378, 0.0021722, 4.20574e-05, 0.00349399, 6.97624e-06, 0.013742, 8.93435e-05, -0.0166949, -0.0506436, -0.0717232, -0.00064281, -1.55864e-05, 0.0300123, 1.98826e-05, 6.26947e-06, -0.00119746, -1.38828e-05, 0.0259208, -3.34024e-05, 2.52525e-07, -0.000308725, -0.0330467, 0.0867087, -0.00440161, -0.123406, -0.000775114, 0.0954044, -0.000229867, -2.40154e-05, -1.18655e-05, -0.000332568, -0.000175838, 0.000743632, 6.02607e-05, 2.26774e-06, 9.34808e-06, 0.0091778, 2.04329e-05, 0.000164771, 0.0315501, 0.00646434, 0.0315156, -0.0016748, -5.70393e-06, -0.00154689, 0.000237122, -0.0857829, 0.0121732, 0.00121088, -0.00057587, 0.000106815, 0.011366, 0.00156801, -0.0299243, 0.000137849, -7.20163e-06, 6.05671e-06, 0.000184475, 0.425847, 9.97352e-05, -0.000433138, 0.000114285, 3.12345e-05, 0.0165298, 0.00921293, -0.0583369, -1.27655e-08, 0.00177019, -4.40174e-06
0.744982, 9.9127e-06, 1.72651e-05, 0.00021772, -0.000410155, -0.000916756, -0.00399521, 0.000702365, 1.84533e-05, 0.00370224, 1.0528e-06, 0.00464493, -6.0141e-05, -0.0072533, -0.00883772, -0.0315845, -0.000547453, -0.000152916, 0.0126621, 3.77185e-05, 5.32273e-06, -0.000267306, -3.57001e-06, 0.00654184, -9.36184e-05, 2.50865e-05, -0.000474363, -8.99709e-06, 0.0406439, -0.00069063, -0.0231097, -0.000243905, 0.271663, 0.00128089, -1.22451e-05, 3.01106e-05, 0.00118998, -0.000126311, 4.51793e-05, -2.54826e-05, -2.0969e-06, -2.88315e-06, 0.00238789, 2.98815e-05, -0.000161469, -0.0552238, 0.00210692, 0.076056, 0.000589129, -2.42577e-05, -0.00055706, -6.22018e-05, -0.0491118, 0.0066947, 0.000731469, -0.000181531, 9.32267e-06, 0.0054248, 0.00127467, -0.033725, -3.84987e-05, -3.47944e-06, 2.73519e-05, 9.73688e-05, 0.104976, 4.40091e-05, -0.000370843, 6.45178e-05, 1.33189e-05, 0.00657291, 0.00228295, -0.0788737, 3.85917e-06, -0.000652996, -2.24763e-06
0.60818, 9.89848e-06, 2.41338e-05, 0.000139445, -0.000911863, -0.00175156, -0.00855151, 0.00104327, 3.76516e-05, 0.0048275, 6.11606e-06, 0.0125127, 5.75317e-05, -0.0153863, -0.0392274, -0.0701423, -0.000811591, -6.78128e-05, 0.0340699, 3.40896e-05, 3.75457e-06, -0.00108081, -1.50693e-05, 0.0227815, -0.000119981, 1.14759e-05, -0.000492426, -0.0289861, 0.115931, -0.00443637, -0.0768526, -0.000693693, 0.279369, 0.000594505, -2.47668e-05, 5.41293e-06, 0.000328381, -0.000235447, 0.000656703, 4.17504e-05, 5.59588e-07, 5.0027e-06, 0.00767364, 2.75225e-05, 5.8189e-05, -0.0449051, 0.00701619, 0.0570983, -0.000433673, 1.47697e-05, -0.00143958, 0.000314991, -0.0881944, 0.0104811, 0.00106038, -0.000608855, 8.54084e-05, 0.0107891, 0.00277865, -0.0428196, 0.000110593, -6.10134e-06, 1.91571e-05, 0.000191885, 0.319143, 9.67693e-05, -0.000543591, 0.000100434, 4.10457e-05, 0.0179604, 0.00848605, -0.0926728, 7.13238e-06, -0.00280626, -9.65599e-06
