0.73478, 0.391848, 0.31963
0.690495, 0.390494, 0.319835
0.688981, 0.386644, 0.320692
0.688672, 0.389745, 0.320386
0.701803, 0.395591, 0.317744
0.701029, 0.396912, 0.318172
0.734801, 0.394755, 0.319883
0.690607, 0.396736, 0.319268
0.688324, 0.393162, 0.320097
0.687548, 0.398858, 0.319765
0.694102, 0.399208, 0.318718
0.698292, 0.399053, 0.318517
0.689118, 0.402494, 0.319076
0.727988, 0.401141, 0.318472
0.733145, 0.398462, 0.319796
0.691969, 0.403384, 0.318621
0.703947, 0.402749, 0.318384
0.696551, 0.405792, 0.318366
0.731988, 0.404586, 0.320907
0.72688, 0.405449, 0.319363
0.687092, 0.406619, 0.319461
0.690028, 0.408096, 0.318608
0.708651, 0.405304, 0.318356
0.711448, 0.405052, 0.318066
0.701645, 0.405598, 0.318484
0.720501, 0.407253, 0.31857
0.693067, 0.408926, 0.318232
0.723601, 0.407999, 0.319411
0.696054, 0.413276, 0.318102
0.707644, 0.409376, 0.318771
0.713189, 0.408118, 0.3187
0.719023, 0.409784, 0.319408
0.689156, 0.413414, 0.318805
0.701447, 0.411157, 0.318404
0.714307, 0.412049, 0.319619
0.686703, 0.414124, 0.319649
0.692051, 0.413307, 0.318189
0.710342, 0.414504, 0.319454
0.70035, 0.416615, 0.318364
0.705656, 0.415197, 0.31882
0.693793, 0.416166, 0.318042
0.708355, 0.416526, 0.319293
0.714334, 0.416404, 0.320507
0.689525, 0.418726, 0.319198
0.706294, 0.418555, 0.319216
0.709776, 0.418051, 0.319883
0.68731, 0.41919, 0.319894
0.692111, 0.417522, 0.318417
0.69585, 0.41824, 0.318261
0.70312, 0.418763, 0.318744
0.699273, 0.420543, 0.318695
0.702927, 0.421275, 0.319189
0.690183, 0.422909, 0.319875
0.694174, 0.421613, 0.319001
0.70624, 0.421037, 0.319793
0.698924, 0.423479, 0.319411
0.694772, 0.425044, 0.319886
0.702754, 0.423353, 0.319799
0.699634, 0.425842, 0.320342
0.673433, 0.43796, 0.32009
0.671619, 0.436361, 0.320354
0.670738, 0.438102, 0.320277
0.672036, 0.439873, 0.319987
0.673571, 0.440253, 0.319877
0.670152, 0.440937, 0.320334
0.674862, 0.439685, 0.31997
0.675328, 0.438564, 0.32012
0.672529, 0.441806, 0.320059
0.674585, 0.441566, 0.320075
0.718762, 0.363486, 0.320075
0.709478, 0.36318, 0.321296
0.722208, 0.364971, 0.320587
0.725119, 0.368884, 0.322164
0.7261, 0.370668, 0.322484
0.730583, 0.371509, 0.321463
0.735288, 0.370538, 0.320571
0.693273, 0.376728, 0.320949
0.737155, 0.378862, 0.320445
0.738523, 0.383961, 0.32181
0.737669, 0.393846, 0.321404
0.686271, 0.395512, 0.320429
0.685168, 0.4011, 0.320328
0.68458, 0.408697, 0.320294
0.723837, 0.411798, 0.320936
0.719502, 0.414464, 0.320975
0.685279, 0.41624, 0.320372
0.68711, 0.421226, 0.320354
0.691794, 0.425656, 0.320339
0.69478, 0.426758, 0.320503
0.668368, 0.438635, 0.320661
0.668248, 0.440845, 0.320676
0.66936, 0.442952, 0.32071
0.671474, 0.443208, 0.320407
0.673702, 0.443576, 0.320373
0.675721, 0.442881, 0.320452
0.719031, 0.351143, 0.3232
0.718702, 0.354797, 0.321831
0.722884, 0.352121, 0.322069
0.722572, 0.355111, 0.321229
0.725415, 0.353825, 0.32166
0.726121, 0.351552, 0.322263
0.728081, 0.352566, 0.32253
0.716315, 0.353077, 0.323012
0.712506, 0.355365, 0.323461
0.724586, 0.357063, 0.321508
0.727665, 0.355146, 0.322572
0.716288, 0.358929, 0.321172
0.720881, 0.358202, 0.320859
0.711248, 0.359895, 0.322035
0.718948, 0.360627, 0.320441
0.717137, 0.361343, 0.320407
0.724929, 0.35966, 0.322067
0.726959, 0.358001, 0.323224
0.730154, 0.356177, 0.324619
0.714454, 0.362645, 0.320519
0.723212, 0.359795, 0.321129
0.721406, 0.361579, 0.320622
0.706815, 0.360809, 0.3229
0.723892, 0.362508, 0.321854
0.702199, 0.360941, 0.324206
0.70541, 0.363414, 0.322204
0.724269, 0.366135, 0.321987
0.701903, 0.365721, 0.322123
0.733909, 0.36715, 0.322641
0.735456, 0.368207, 0.321704
0.735354, 0.365354, 0.323323
0.737125, 0.368089, 0.321905
0.736923, 0.36661, 0.322639
0.695306, 0.371559, 0.321694
0.692189, 0.368608, 0.32369
0.691731, 0.372666, 0.322574
0.696303, 0.366604, 0.323241
0.732763, 0.367259, 0.32338
0.736819, 0.369413, 0.321303
0.739135, 0.368198, 0.322932
0.736913, 0.371874, 0.320767
0.729339, 0.37224, 0.322887
0.740189, 0.375052, 0.322762
0.688057, 0.37621, 0.322898
0.688888, 0.381317, 0.321586
0.740522, 0.380319, 0.323194
0.684208, 0.381196, 0.323086
0.684515, 0.386026, 0.322051
0.679361, 0.390249, 0.322381
0.683112, 0.391185, 0.321596
0.685943, 0.388254, 0.321354
0.68006, 0.392809, 0.321823
0.686567, 0.390971, 0.320833
0.678656, 0.392634, 0.321981
0.676987, 0.394161, 0.322065
0.684072, 0.396005, 0.320961
0.741349, 0.393305, 0.323647
0.74103, 0.391005, 0.323605
0.680835, 0.397144, 0.321393
0.678449, 0.395221, 0.321699
0.740801, 0.396032, 0.323264
0.674653, 0.398332, 0.322041
0.676624, 0.397547, 0.321693
0.737897, 0.397447, 0.321843
0.677994, 0.400069, 0.321446
0.675548, 0.402308, 0.32157
0.682684, 0.402921, 0.320891
0.739028, 0.402645, 0.323474
0.679906, 0.404997, 0.321218
0.672612, 0.404905, 0.321893
0.671895, 0.399544, 0.322626
0.736031, 0.40735, 0.323315
0.674697, 0.409422, 0.321451
0.677288, 0.40591, 0.321354
0.670083, 0.404707, 0.322525
0.669636, 0.41, 0.322047
0.72832, 0.409138, 0.321128
0.732456, 0.408577, 0.322301
0.671813, 0.411507, 0.321588
0.731509, 0.412397, 0.323298
0.666774, 0.407767, 0.323203
0.666299, 0.416243, 0.322113
0.669714, 0.415002, 0.321607
0.678986, 0.414451, 0.321259
0.682598, 0.41136, 0.320875
0.727594, 0.414044, 0.322686
0.668314, 0.418445, 0.321464
0.67252, 0.419023, 0.321378
0.724037, 0.415815, 0.32236
0.711907, 0.419448, 0.320701
0.71797, 0.418148, 0.321648
0.666422, 0.419782, 0.321501
0.677798, 0.420457, 0.321381
0.714696, 0.419754, 0.321361
0.721463, 0.418151, 0.322423
0.664415, 0.421921, 0.321703
0.685713, 0.421042, 0.320907
0.717103, 0.420528, 0.322019
0.67749, 0.424453, 0.321393
0.709004, 0.420978, 0.320434
0.715051, 0.4222, 0.321974
0.719504, 0.420833, 0.322614
0.710607, 0.42334, 0.321395
0.666915, 0.422114, 0.32136
0.67394, 0.427763, 0.32128
0.68262, 0.42452, 0.321346
0.688948, 0.424005, 0.320502
0.705475, 0.423745, 0.320498
0.717359, 0.422709, 0.322554
0.661968, 0.421206, 0.322722
0.661299, 0.425857, 0.322024
0.664048, 0.425356, 0.321486
0.714594, 0.425541, 0.322619
0.666696, 0.428249, 0.321325
0.680816, 0.431461, 0.32134
0.691308, 0.426148, 0.320809
0.703689, 0.427524, 0.32135
0.690484, 0.428249, 0.321297
0.696666, 0.428266, 0.321072
0.709011, 0.428534, 0.322328
0.658035, 0.426109, 0.323284
0.658095, 0.431022, 0.32224
0.661958, 0.428567, 0.32163
0.670874, 0.431802, 0.321033
0.699874, 0.430425, 0.321627
0.687164, 0.431857, 0.321502
0.695994, 0.430899, 0.321535
0.660994, 0.432636, 0.321557
0.667302, 0.43321, 0.321108
0.68553, 0.434902, 0.321496
0.703307, 0.43189, 0.322264
0.657569, 0.435522, 0.321762
0.675629, 0.433211, 0.320979
0.693199, 0.433957, 0.321751
0.698425, 0.433219, 0.321988
0.654394, 0.436967, 0.322435
0.659831, 0.438023, 0.321395
0.664093, 0.435634, 0.321251
0.669599, 0.435387, 0.320718
0.672836, 0.434975, 0.320587
0.689079, 0.438359, 0.321693
0.700222, 0.434985, 0.322495
0.666817, 0.436449, 0.32099
0.679064, 0.437985, 0.32097
0.68395, 0.438256, 0.321398
0.702761, 0.435654, 0.323004
0.656398, 0.44008, 0.321578
0.675657, 0.436944, 0.320477
0.68139, 0.443268, 0.321256
0.696262, 0.437629, 0.322409
0.693004, 0.43785, 0.321981
0.659346, 0.443692, 0.321203
0.666628, 0.440343, 0.320972
0.676386, 0.44012, 0.32036
0.653676, 0.442982, 0.321899
0.663426, 0.442002, 0.321169
0.685843, 0.443564, 0.321544
0.692308, 0.441902, 0.322221
0.67771, 0.443016, 0.320843
0.694578, 0.442586, 0.322882
0.656124, 0.444774, 0.321324
0.66898, 0.445753, 0.321029
0.689015, 0.444703, 0.321855
0.66434, 0.44888, 0.321039
0.672518, 0.445058, 0.320756
0.675393, 0.444821, 0.320737
0.676769, 0.447707, 0.321158
0.682896, 0.447855, 0.321476
0.690488, 0.446407, 0.322226
0.651987, 0.446328, 0.322161
0.650496, 0.442118, 0.323175
0.654688, 0.448712, 0.321486
0.68633, 0.447763, 0.321693
0.692102, 0.446177, 0.322708
0.658816, 0.449136, 0.321076
0.688003, 0.449232, 0.322035
0.671418, 0.45157, 0.321145
0.689846, 0.449385, 0.322499
0.652236, 0.450494, 0.322099
0.658043, 0.453762, 0.32121
0.662952, 0.45452, 0.320948
0.680785, 0.450738, 0.32146
0.683868, 0.45175, 0.321755
0.654795, 0.453338, 0.321681
0.678145, 0.453698, 0.321447
0.65068, 0.451482, 0.322712
0.653001, 0.454835, 0.322446
0.667644, 0.454202, 0.320999
0.672622, 0.45677, 0.321267
0.686592, 0.453583, 0.322471
0.66136, 0.457438, 0.3212
0.681642, 0.456242, 0.32193
0.657886, 0.457618, 0.321852
0.667427, 0.45721, 0.321004
0.677841, 0.457587, 0.321612
0.664925, 0.458388, 0.321091
0.679554, 0.458733, 0.321943
0.655334, 0.458945, 0.322858
0.651893, 0.456467, 0.323174
0.66423, 0.460484, 0.321736
0.675615, 0.459919, 0.321863
0.66032, 0.46143, 0.322609
0.669292, 0.45966, 0.321387
0.681769, 0.459323, 0.322708
0.670542, 0.462022, 0.322162
0.675926, 0.462159, 0.322662
0.665698, 0.463176, 0.322706
0.671537, 0.46429, 0.32318
0.722352, 0.349577, 0.323455
0.728254, 0.350331, 0.323432
0.714761, 0.350963, 0.324788
0.708287, 0.358202, 0.323549
0.72705, 0.35915, 0.324554
0.728342, 0.357933, 0.324861
0.725713, 0.360761, 0.323743
0.724832, 0.364121, 0.32402
0.724928, 0.367161, 0.323522
0.725269, 0.369496, 0.324378
0.731752, 0.368859, 0.323616
0.726686, 0.371583, 0.323722
0.730931, 0.370709, 0.324364
0.728212, 0.37309, 0.32454
0.680344, 0.385435, 0.323162
0.676788, 0.388797, 0.323234
0.674691, 0.393518, 0.322798
0.74023, 0.407703, 0.325281
0.734625, 0.410687, 0.3238
0.662581, 0.414446, 0.323829
0.724286, 0.419132, 0.32339
0.722374, 0.421158, 0.323408
0.719622, 0.424973, 0.32359
0.716252, 0.427543, 0.323354
0.713094, 0.429698, 0.323241
0.707924, 0.433242, 0.32321
0.699489, 0.437481, 0.322919
0.697335, 0.440665, 0.32318
0.652154, 0.436542, 0.323378
0.650305, 0.447809, 0.32274
0.650451, 0.453668, 0.323091
0.652902, 0.459086, 0.323595
0.657483, 0.462014, 0.323401
0.661826, 0.463537, 0.323233
0.720125, 0.348062, 0.325088
0.724101, 0.34739, 0.325146
0.725414, 0.349603, 0.323373
0.728358, 0.347504, 0.32562
0.73084, 0.350022, 0.324828
0.732132, 0.348172, 0.326655
0.717648, 0.349556, 0.324532
0.72999, 0.351605, 0.323551
0.730264, 0.353577, 0.323633
0.731755, 0.352067, 0.324527
0.733171, 0.354356, 0.325339
0.706193, 0.355806, 0.32543
0.73258, 0.356131, 0.325619
0.705048, 0.358722, 0.324365
0.727713, 0.358784, 0.326046
0.729781, 0.357545, 0.326301
0.726527, 0.360025, 0.325286
0.696912, 0.362478, 0.324925
0.695193, 0.364127, 0.324569
0.692726, 0.363915, 0.325386
0.733698, 0.364805, 0.324308
0.735075, 0.36243, 0.324955
0.733534, 0.362074, 0.326007
0.732587, 0.365283, 0.325525
0.737439, 0.363608, 0.3242
0.740429, 0.363212, 0.324955
0.74286, 0.366031, 0.325107
0.687667, 0.367011, 0.325539
0.724464, 0.366409, 0.325282
0.688992, 0.371312, 0.323807
0.742889, 0.370473, 0.324652
0.745313, 0.367939, 0.326357
0.684664, 0.373156, 0.324438
0.682551, 0.369261, 0.325951
0.680747, 0.373782, 0.324965
0.725974, 0.372154, 0.325361
0.743722, 0.374347, 0.325302
0.74553, 0.37164, 0.326593
0.742897, 0.376561, 0.324829
0.680623, 0.377515, 0.324344
0.674809, 0.377033, 0.325362
0.677472, 0.377255, 0.324802
0.678461, 0.372622, 0.325763
0.683559, 0.37826, 0.323775
0.742957, 0.379068, 0.325123
0.673931, 0.381417, 0.324669
0.676955, 0.381508, 0.324283
0.680695, 0.381407, 0.323822
0.682845, 0.380305, 0.323673
0.673453, 0.385588, 0.324217
0.671304, 0.381423, 0.325256
0.671018, 0.385114, 0.324648
0.744289, 0.384068, 0.326462
0.676762, 0.385466, 0.323805
0.667575, 0.386752, 0.325307
0.670281, 0.389379, 0.324268
0.673511, 0.389698, 0.323676
0.742469, 0.389009, 0.324768
0.664634, 0.391215, 0.325366
0.667252, 0.392883, 0.324495
0.670421, 0.395031, 0.323566
0.743121, 0.391962, 0.324963
0.664435, 0.395489, 0.324965
0.744767, 0.393964, 0.32588
0.667066, 0.398211, 0.324053
0.744672, 0.396473, 0.325615
0.662129, 0.396813, 0.325578
0.664388, 0.400787, 0.324625
0.668932, 0.40142, 0.323243
0.742408, 0.398884, 0.324399
0.745943, 0.399063, 0.326366
0.666717, 0.402737, 0.323775
0.745032, 0.401463, 0.326248
0.66543, 0.404655, 0.324023
0.662794, 0.40657, 0.324749
0.738064, 0.411238, 0.325333
0.661135, 0.411398, 0.324945
0.658614, 0.414652, 0.325553
0.735399, 0.415264, 0.3256
0.730742, 0.418093, 0.32494
0.72667, 0.417906, 0.323677
0.655746, 0.419399, 0.32601
0.658716, 0.420568, 0.324347
0.734986, 0.420445, 0.327096
0.654058, 0.424573, 0.325421
0.726054, 0.42291, 0.324864
0.6497, 0.429486, 0.326019
0.653813, 0.431597, 0.323791
0.717084, 0.429698, 0.32403
0.722257, 0.429408, 0.325286
0.649963, 0.435824, 0.324521
0.713131, 0.433272, 0.324065
0.717415, 0.432879, 0.324841
0.720191, 0.434342, 0.325863
0.704996, 0.437505, 0.323724
0.700719, 0.439833, 0.323566
0.709308, 0.436252, 0.324106
0.71414, 0.437515, 0.325312
0.69774, 0.444141, 0.323805
0.647273, 0.440434, 0.324771
0.695528, 0.444163, 0.323421
0.703414, 0.44097, 0.324196
0.707416, 0.439736, 0.324586
0.643047, 0.442869, 0.325888
0.646724, 0.447028, 0.324142
0.709847, 0.442113, 0.325605
0.700868, 0.444175, 0.32432
0.648943, 0.446635, 0.323316
0.693616, 0.446266, 0.323236
0.705209, 0.4444, 0.325167
0.642529, 0.449908, 0.324905
0.694823, 0.448531, 0.323813
0.648889, 0.450298, 0.323365
0.702029, 0.447855, 0.32506
0.646084, 0.454345, 0.324172
0.647483, 0.451407, 0.323863
0.691143, 0.450643, 0.323173
0.698463, 0.449147, 0.324543
0.642264, 0.455588, 0.324439
0.692443, 0.453811, 0.323983
0.695551, 0.452609, 0.324427
0.701699, 0.452182, 0.325529
0.639348, 0.453228, 0.325118
0.649347, 0.454777, 0.323669
0.68817, 0.456345, 0.323449
0.698107, 0.455758, 0.3253
0.644605, 0.458191, 0.324209
0.694207, 0.456129, 0.324647
0.702256, 0.45658, 0.326238
0.650037, 0.458466, 0.323989
0.640091, 0.457601, 0.324601
0.690734, 0.458408, 0.324398
0.694038, 0.459854, 0.325291
0.63771, 0.457059, 0.325254
0.648652, 0.461669, 0.324121
0.685723, 0.461263, 0.324081
0.639585, 0.461673, 0.3247
0.643434, 0.462663, 0.324218
0.679047, 0.463971, 0.323765
0.654999, 0.462923, 0.323942
0.683924, 0.46423, 0.3246
0.686475, 0.463464, 0.3248
0.689514, 0.46237, 0.325055
0.639104, 0.465037, 0.324991
0.63733, 0.461341, 0.325489
0.660297, 0.464288, 0.323705
0.66519, 0.465005, 0.323483
0.641427, 0.469023, 0.324379
0.649243, 0.468898, 0.323986
0.655076, 0.467688, 0.324058
0.668956, 0.466808, 0.323806
0.673963, 0.466147, 0.323848
0.676891, 0.467873, 0.324437
0.681622, 0.466862, 0.32496
0.639536, 0.469434, 0.325068
0.645253, 0.471277, 0.323943
0.661965, 0.466985, 0.323953
0.661377, 0.472029, 0.324032
0.667355, 0.470321, 0.324054
0.672325, 0.468972, 0.324158
0.686838, 0.465848, 0.325554
0.655339, 0.473936, 0.323921
0.670824, 0.472242, 0.324211
0.679298, 0.470848, 0.325449
0.667155, 0.476268, 0.324085
0.674495, 0.472855, 0.324743
0.684069, 0.470029, 0.326224
0.640459, 0.475296, 0.324603
0.639219, 0.47329, 0.325278
0.649942, 0.476596, 0.323766
0.660798, 0.477173, 0.323938
0.671315, 0.474767, 0.324281
0.644195, 0.479433, 0.323874
0.672201, 0.477347, 0.324608
0.677738, 0.476654, 0.326147
0.670368, 0.477, 0.324242
0.63863, 0.478484, 0.325175
0.656325, 0.480607, 0.323791
0.674296, 0.478061, 0.325323
0.639971, 0.482559, 0.324409
0.666991, 0.480861, 0.324116
0.663128, 0.482239, 0.324021
0.669437, 0.480546, 0.324416
0.637404, 0.484671, 0.325133
0.650907, 0.484241, 0.323651
0.671832, 0.482695, 0.325299
0.646094, 0.48801, 0.323653
0.666779, 0.483687, 0.324313
0.641903, 0.486624, 0.323919
0.657792, 0.487381, 0.323968
0.668404, 0.48584, 0.324945
0.635704, 0.486258, 0.325725
0.636233, 0.488915, 0.325282
0.638747, 0.489203, 0.324618
0.651962, 0.490711, 0.32384
0.664129, 0.487444, 0.324541
0.635019, 0.489872, 0.32585
0.642635, 0.491482, 0.324083
0.656612, 0.491327, 0.324126
0.660343, 0.491509, 0.324705
0.666403, 0.491357, 0.325802
0.670064, 0.487699, 0.325728
0.636597, 0.491876, 0.325309
0.646892, 0.492391, 0.323871
0.650117, 0.494313, 0.324332
0.655541, 0.493573, 0.324548
0.659778, 0.495201, 0.325768
0.639943, 0.49446, 0.32511
0.645089, 0.494694, 0.324459
0.653236, 0.495899, 0.325185
0.636059, 0.493655, 0.325839
0.642033, 0.497451, 0.325899
0.644648, 0.496457, 0.325201
0.648367, 0.496097, 0.324921
0.64923, 0.497561, 0.325764
0.730671, 0.346013, 0.327383
0.716491, 0.34792, 0.326352
0.712763, 0.348346, 0.327483
0.70819, 0.351006, 0.327468
0.733763, 0.351263, 0.326053
0.702402, 0.357447, 0.325858
0.725592, 0.36134, 0.325874
0.726638, 0.359828, 0.326231
0.73452, 0.359965, 0.326079
0.736371, 0.360113, 0.325574
0.73858, 0.360691, 0.325448
0.724459, 0.363786, 0.326121
0.733096, 0.36203, 0.32751
0.723803, 0.36815, 0.326192
0.732096, 0.36785, 0.326025
0.745149, 0.364912, 0.326597
0.72418, 0.370342, 0.326134
0.732283, 0.370589, 0.326622
0.730558, 0.37271, 0.32534
0.744725, 0.377194, 0.326467
0.745375, 0.380143, 0.32735
0.663381, 0.387773, 0.326492
0.661401, 0.392247, 0.32637
0.747885, 0.395576, 0.328004
0.661045, 0.400167, 0.325791
0.744974, 0.405767, 0.327287
0.659554, 0.403346, 0.326223
0.659253, 0.408384, 0.326009
0.742896, 0.412173, 0.327807
0.655385, 0.415349, 0.326866
0.725531, 0.43286, 0.327076
0.645589, 0.434977, 0.326502
0.718806, 0.436992, 0.326162
0.710401, 0.446503, 0.32687
0.714175, 0.442496, 0.3267
0.705885, 0.450158, 0.326342
0.638642, 0.448083, 0.326291
0.636084, 0.453211, 0.326223
0.700459, 0.458664, 0.326177
0.698041, 0.461074, 0.32627
0.693128, 0.464844, 0.326339
0.637821, 0.466047, 0.325677
0.638467, 0.470197, 0.325691
0.6816, 0.473669, 0.32658
0.63783, 0.47447, 0.325879
0.636504, 0.480749, 0.325954
0.638098, 0.495988, 0.325827
0.655347, 0.497309, 0.326063
0.719023, 0.345262, 0.328074
0.722276, 0.345636, 0.326928
0.714505, 0.344957, 0.329853
0.726195, 0.344538, 0.327841
0.728992, 0.345289, 0.327434
0.732937, 0.346288, 0.328184
0.735761, 0.349009, 0.328087
0.701279, 0.353746, 0.328274
0.73817, 0.354701, 0.327254
0.698182, 0.357889, 0.326928
0.734753, 0.357293, 0.326241
0.737756, 0.358238, 0.326202
0.743854, 0.35879, 0.328345
0.740494, 0.359498, 0.326366
0.693102, 0.359115, 0.327677
0.728949, 0.357946, 0.327528
0.732002, 0.357194, 0.326405
0.733159, 0.359195, 0.327159
0.743356, 0.362415, 0.326423
0.688413, 0.361107, 0.327917
0.746276, 0.363002, 0.328266
0.7232, 0.365424, 0.327166
0.724197, 0.361535, 0.327936
0.683961, 0.363665, 0.327947
0.720597, 0.363724, 0.329438
0.732897, 0.364782, 0.327435
0.746963, 0.366028, 0.327977
0.679426, 0.367098, 0.327814
0.721876, 0.369283, 0.327534
0.733628, 0.367034, 0.328186
0.7475, 0.369396, 0.328431
0.675292, 0.368606, 0.329009
0.675584, 0.372631, 0.326697
0.723881, 0.372987, 0.326694
0.672233, 0.374434, 0.327483
0.720196, 0.374999, 0.327564
0.723966, 0.376261, 0.326825
0.734591, 0.370977, 0.328345
0.747258, 0.373145, 0.328384
0.672579, 0.377154, 0.326047
0.732692, 0.37428, 0.327117
0.730026, 0.37499, 0.326093
0.745818, 0.374793, 0.327148
0.722611, 0.378358, 0.326899
0.727115, 0.37548, 0.326211
0.725952, 0.379632, 0.326628
0.730974, 0.379194, 0.327026
0.734547, 0.377107, 0.328034
0.668467, 0.37648, 0.328604
0.669, 0.380295, 0.326535
0.720193, 0.379645, 0.327045
0.717374, 0.378374, 0.32766
0.734872, 0.380732, 0.328425
0.717899, 0.38168, 0.327251
0.715164, 0.380258, 0.328028
0.72299, 0.381011, 0.32667
0.732793, 0.382608, 0.327685
0.716264, 0.383331, 0.327589
0.728132, 0.382718, 0.326724
0.721335, 0.383066, 0.326801
0.724956, 0.38336, 0.326615
0.730341, 0.384395, 0.327351
0.665503, 0.384092, 0.326676
0.66575, 0.380777, 0.327901
0.662581, 0.383736, 0.328249
0.717056, 0.385851, 0.327742
0.714104, 0.383684, 0.328427
0.719227, 0.385014, 0.327212
0.659721, 0.38755, 0.328213
0.727124, 0.385538, 0.326959
0.720752, 0.388659, 0.327873
0.723515, 0.386162, 0.327066
0.747209, 0.389744, 0.328446
0.657077, 0.391406, 0.328395
0.727455, 0.389095, 0.328244
0.74589, 0.392285, 0.326949
0.656749, 0.394674, 0.327913
0.653556, 0.394778, 0.329572
0.657344, 0.398392, 0.327396
0.659268, 0.395425, 0.32677
0.747756, 0.398144, 0.327591
0.747849, 0.40008, 0.327726
0.656313, 0.403351, 0.327547
0.747971, 0.402189, 0.328255
0.65353, 0.404523, 0.328626
0.655426, 0.409711, 0.327429
0.748401, 0.410123, 0.330356
0.739467, 0.415419, 0.327178
0.652367, 0.413106, 0.328264
0.653505, 0.417478, 0.327292
0.650286, 0.416675, 0.328461
0.738561, 0.419809, 0.328188
0.652624, 0.420419, 0.327013
0.732404, 0.42465, 0.327405
0.728521, 0.428383, 0.326983
0.737447, 0.424808, 0.329357
0.64843, 0.421743, 0.328091
0.645062, 0.427423, 0.32819
0.732162, 0.428691, 0.328352
0.731106, 0.432462, 0.328961
0.722391, 0.436799, 0.327137
0.641941, 0.431393, 0.328579
0.640298, 0.437432, 0.32802
0.72731, 0.436657, 0.328753
0.718462, 0.439618, 0.326899
0.639148, 0.442938, 0.327275
0.637109, 0.440866, 0.328528
0.71832, 0.443139, 0.328028
0.635164, 0.445214, 0.328278
0.715508, 0.446089, 0.328212
0.713725, 0.44893, 0.328529
0.634439, 0.449923, 0.327482
0.630042, 0.448598, 0.329547
0.70464, 0.45426, 0.326529
0.711151, 0.451375, 0.328237
0.708418, 0.455088, 0.327939
